HEIGHT,WEIGHT,SEASON_EXP,PTS,AST,REB,PIE,current_avg_salary,age,year_played,SCHOOL_Arizona,SCHOOL_Duke,SCHOOL_Indiana,SCHOOL_Kansas,SCHOOL_Kentucky,SCHOOL_North Carolina,SCHOOL_Other,SCHOOL_Texas,SCHOOL_UCLA,SCHOOL_Villanova,SCHOOL_Washington,POS_Center-Forward,POS_Forward,POS_Forward-Center,POS_Forward-Guard,POS_Guard,POS_Guard-Forward,DRAFT_YEAR_2003,DRAFT_YEAR_2004,DRAFT_YEAR_2005,DRAFT_YEAR_2006,DRAFT_YEAR_2007,DRAFT_YEAR_2008,DRAFT_YEAR_2009,DRAFT_YEAR_2010,DRAFT_YEAR_2011,DRAFT_YEAR_2012,DRAFT_YEAR_2013,DRAFT_YEAR_2014,DRAFT_YEAR_2015,DRAFT_YEAR_2016,DRAFT_YEAR_2017,DRAFT_YEAR_2018,DRAFT_YEAR_2019,DRAFT_YEAR_Undrafted,DRAFT_ROUND_1,DRAFT_ROUND_2,DRAFT_ROUND_Undrafted,DRAFT#_1,DRAFT#_10,DRAFT#_11,DRAFT#_12,DRAFT#_13,DRAFT#_14,DRAFT#_15,DRAFT#_16,DRAFT#_17,DRAFT#_18,DRAFT#_19,DRAFT#_2,DRAFT#_20,DRAFT#_21,DRAFT#_22,DRAFT#_23,DRAFT#_24,DRAFT#_25,DRAFT#_26,DRAFT#_27,DRAFT#_28,DRAFT#_29,DRAFT#_3,DRAFT#_30,DRAFT#_31,DRAFT#_32,DRAFT#_33,DRAFT#_34,DRAFT#_35,DRAFT#_36,DRAFT#_37,DRAFT#_38,DRAFT#_39,DRAFT#_4,DRAFT#_40,DRAFT#_41,DRAFT#_42,DRAFT#_43,DRAFT#_44,DRAFT#_45,DRAFT#_46,DRAFT#_47,DRAFT#_48,DRAFT#_49,DRAFT#_5,DRAFT#_50,DRAFT#_51,DRAFT#_52,DRAFT#_54,DRAFT#_55,DRAFT#_58,DRAFT#_6,DRAFT#_60,DRAFT#_7,DRAFT#_8,DRAFT#_9,DRAFT#_Undrafted,TEAM_76ers,TEAM_Bucks,TEAM_Bulls,TEAM_Cavaliers,TEAM_Celtics,TEAM_Clippers,TEAM_Grizzlies,TEAM_Hawks,TEAM_Heat,TEAM_Hornets,TEAM_Jazz,TEAM_Kings,TEAM_Knicks,TEAM_Lakers,TEAM_Magic,TEAM_Mavericks,TEAM_Nets,TEAM_Nuggets,TEAM_Pacers,TEAM_Pelicans,TEAM_Pistons,TEAM_Raptors,TEAM_Rockets,TEAM_Spurs,TEAM_Suns,TEAM_Thunder,TEAM_Timberwolves,TEAM_Trail Blazers,TEAM_Warriors,TEAM_Wizards,JERSEY_0,JERSEY_1,JERSEY_2,JERSEY_3,JERSEY_4,JERSEY_5,JERSEY_6,JERSEY_7,JERSEY_8,JERSEY_9,JERSEY_10,JERSEY_11,JERSEY_12,JERSEY_13,JERSEY_14,JERSEY_15,JERSEY_16,JERSEY_17,JERSEY_18,JERSEY_19,JERSEY_20,JERSEY_21,JERSEY_22,JERSEY_23,JERSEY_24,JERSEY_25,JERSEY_26,JERSEY_27,JERSEY_28,JERSEY_30,JERSEY_31,JERSEY_32,JERSEY_33,JERSEY_34,JERSEY_35,JERSEY_36,JERSEY_37,JERSEY_39,JERSEY_40,JERSEY_41,JERSEY_42,JERSEY_43,JERSEY_44,JERSEY_45,JERSEY_46,JERSEY_51,JERSEY_54,JERSEY_55,JERSEY_67,JERSEY_77,JERSEY_81,JERSEY_88,JERSEY_95,JERSEY_99
0.1499999999999999,0.08633093525179847,0.5294117647058824,0.5566037735849056,0.4107142857142857,0.2535211267605634,0.7622549019607843,0.8108695940755275,0.5238095238095237,0.5294117647058824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3999999999999999,0.3453237410071943,0.6470588235294118,0.7955974842767296,1.0,0.5563380281690141,0.8995098039215685,0.9981301576777545,0.5238095238095237,0.6470588235294118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6500000000000004,0.5827338129496402,0.47058823529411764,0.7075471698113207,0.26785714285714285,0.591549295774648,0.8823529411764706,0.8552207801918444,0.38095238095238093,0.47058823529411764,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7999999999999998,0.618705035971223,0.4117647058823529,0.4559748427672956,0.11607142857142858,0.943661971830986,0.8700980392156862,0.8370086866484353,0.4285714285714286,0.4117647058823529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5499999999999998,0.38848920863309355,0.5294117647058824,0.6540880503144655,0.32142857142857145,0.5422535211267606,0.8431372549019607,0.8288920890751487,0.4285714285714286,0.5294117647058824,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5499999999999998,0.12949640287769792,0.23529411764705882,0.761006289308176,0.41964285714285715,0.35915492957746475,0.8088235294117647,0.7123114027059344,0.1428571428571428,0.23529411764705882,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0.16546762589928066,0.47058823529411764,0.9465408805031447,0.6875,0.3098591549295775,0.8872549019607843,0.9364428123634992,0.5238095238095237,0.47058823529411764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7000000000000002,0.8057553956834533,0.29411764705882354,0.8522012578616353,0.7678571428571428,0.795774647887324,0.9852941176470587,0.7107037591271758,0.2857142857142858,0.29411764705882354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3500000000000001,0.15107913669064743,0.29411764705882354,0.6069182389937107,0.45535714285714285,0.18309859154929578,0.7377450980392156,0.675352080942337,0.23809523809523814,0.29411764705882354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2999999999999998,0.27338129496402885,0.5294117647058824,0.6635220125786164,0.5625,0.24647887323943662,0.7720588235294117,0.9981301576777545,0.47619047619047605,0.5882352941176471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
